n|name|type|date|title|org|geo|freq|resources|tags|author|email|orgh|licID|lictitle|notes
970|shkifut-budget-supervision-2016|dataset|2023-03-21|שקיפות תקציבית סוג פיקוח תשע"ו|ministry_of_education|No|NA|1|3|--|davide@education.gov.il|משרד החינוך|||תשומות משרד החינוך לשנת הלימודים תשע"ו מזוהות ברמת סוג הפיקוח
971|shovim|dataset|2024-01-07|רשימת שוחטים ובודקים|rabanot|No|Quarter|1|6|--|chenf@rab.gov.il|הרבנות הראשית לישראל|other-open|Other (Open)|רשימת שוחטים ובודקים המאושרים על ידי הרבנות הראשית לישראל
972|simaneymisahr|dataset|2024-10-04|סימני מסחר|ministry_of_justice|No|Day|2|1|--|yehudakat@justice.gov.il|משרד המשפטים|other-open|אחר (פתוח)|בקשות שהוגשו להגנה ישראלית על סימני מסחר
973|simcha-2017|dataset|2023-03-21|מיזם שמחה 2017 - תקצוב רשויות ומספר משתתפים|socialequality|No|NA|1|9|--|andreib@mse.gov.il|המשרד לשוויון חברתי|other-open|Other (Open)|המשרד לשוויון חברתי מקיים מעת לעת מיזם של מופעי תרבות ברשויות המקומיות במסגרתו מופיעים אמנים ותיקים עבור קהל ציבור האזרחים הוותיקים. בכוונת המשרד לשוויון חברתי לערוך את המיזם בכל רחבי הארץ.
974|sirens-br7|dataset|2024-04-14|צופרים בעיר באר שבע|beer-sheva|No|Quarter|15|1|--|nati@br7.org.il|עיריית באר שבע|other-open|אחר (פתוח)|סימון נקודתי של מיקומי מתקני הצופרים ברחבי העיר, שם הצופר וכתובתו.
975|siua_kaspi_2017|dataset|2023-03-21|סיוע כספי לעולים שניתן בשנת 2017|ministry_of_immigrant_absorption|No|NA|1|3|--|shalombe@moia.gov.il|משרד העלייה והקליטה|cc-by|Creative Commons Attribution|סיוע כספי לעולים שניתן בשנת 2017, כדוגמת: סל קליטה, הבטחת הכנסה, מענקים לחיילים בודדים, ועוד...
976|siyua|dataset|2024-10-01|סיוע משפטי|ministry_of_justice|No|Month|6|1|--|yehudakat@justice.gov.il|משרד המשפטים|cc-by|Creative Commons Attribution|מערכת תפעול ומידע של הסיוע המשפטי המתעדת כל הפעולות השגרתיות שהן ליבת העבודה בסיוע המשפטי. מספקת כל המידע שהיחידה צריכה ושומרת על אפקטיביות הפעולות השגרתיות.
977|socharim|dataset|2024-10-04|סוחרי רכב|ministry_of_transport|No|Day|1|4|--|bidata@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|סוחרים ברכב מנועי בישראל בפיקוח ואישור משרד התחבורה.
978|social-departments|dataset|2024-07-04|המחלקות לשירותים חברתיים|ministry_of_social_affairs|No|NotConstant|2|3|--|apiautomolsa@molsa.gov.il|משרד הרווחה והביטחון החברתי|other-open|אחר (פתוח)|המחלקות לשירותים חברתיים נותנות שירותים חברתיים לפרטים, משפחות וקהילות. בכל רשות מקומית פועלת מחלקה לשירותים חברתיים עבור המתגוררים בה.
979|social_economic_cluster|dataset|2023-10-14|אשכול כלכלי חברתי של מועצות מקומיות ויישובים לשנת 2019|cio|No|NoUpdate|1|9|--|odeds@digital.gov.il|מערך הדיגיטל הלאומי|other-open|Other (Open)|רשימה זו נלקחה ממידע שפורסם ע"י הלשכה המרכזית לסטטיסטיקה ומכילה מועצות מקומיות ויישובים ואת האשכול הכלכלי חברתי שלהםהרשימה נכונה לשנת 2019
980|social-sorkers-abroainstitutes-ar|dataset|2024-05-05|مؤسسات دراسة برامج العمل الاجتماعي في الخارج - מוסדות ותכניות לימודי עבודה סוציאלית בחו"ל (ערבית)|ministry_of_social_affairs|No|NotConstant|1|0|--|apiautomolsa@molsa.gov.il|משרד הרווחה והביטחון החברתי|other-open|אחר (פתוח)|قائمة المؤسسات المعترف بها لبرامج العمل الاجتماعي
981|social-workers-registration|dataset|2024-10-01|פנקס העובדים הסוציאליים|ministry_of_social_affairs|No|Month|2|4|--|apiautomolsa@molsa.gov.il|משרד הרווחה והביטחון החברתי|other-open|אחר (פתוח)|הקובץ מכיל מידע אודות העובדים הסוציאליים הרשומים בפנקס העובדים הסוציאליים.פנקס העובדים הסוציאליים מנוהל לפי חוק העובדים הסוציאליים, התשנ"ו - 1996, שמטרתו להסדיר את העיסוק במקצוע העבודה הסוציאלית.
982|social-work-study-institutions-and-programs-abroad|dataset|2024-05-05|Social work study institutions and programs abroad מוסדות ותכניות לימודי עבודה סוציאלית בחו"ל|ministry_of_social_affairs|No|NotConstant|1|0|--|apiautomolsa@molsa.gov.il|משרד הרווחה והביטחון החברתי|other-open|אחר (פתוח)|Social work study institutions and programs abroad
983|society-and-welfare-journal|dataset|2024-08-27|כתב העת חברה ורווחה - Society and Welfare journal|ministry_of_social_affairs|No|NotConstant|2|0|--|apiautomolsa@molsa.gov.il|משרד הרווחה והביטחון החברתי|other-open|אחר (פתוח)|The quarterly journal "Society and Welfare" was first published in 1978, with the aim of extending and enriching the theoretical, research and practical knowledge of social workers and other welfare professionals, such as psychologists, criminologists, public health workers and sociologists.
984|soil_groups|dataset|2023-03-21|חבורות קרקע|ministry_of_agriculture|No|NoUpdate|1|0|--|netaor@moag.gov.il|משרד החקלאות ופיתוח הכפר|other-open|Other (Open)|שכבת חבורות הקרקע מתבססת על מפת חבורות הקרקע של ישראל שנערכה על ידי יואל דן וצבי רז, מטעם האגף לשימור קרקע משרד החקלאות והאגף לקרקע ומים במכון וולקני לחקר החקלאות. מיפוי חבורות הקרקע של ישראל נערך בקנה מידה 1:250,000 והמפה התפרסמה בשנת 1970. המפה מתבססת על חוקיות תפוצת הקרקעות באזורי הארץ השונים. ממסקנות חקר חוקיות תפוצת הקרקעות בארץ, ובפרט הקשר שבין קרקעות לגורמים יוצרי קרקע, נובע כי הגורם האקלימי והליתולוגי וכן התבליט הם הקובעים את תפוצת הקרקעות בארץ. לאחר הגדרת היחידות ואופיין, נקבע תפוצתן. לביצוע שלב זה צוות המיפוי הסתייע במפות קיימות בייחוד במפה שהוכנה על ידי האגף לשימור קרקע וניקוז - משרד החקלאות: סקר קרקעות בקנה מידה 1:20,000. שכבת חבורות הקרקע מלמדת בראש ובראשונה על תפוצתן של הקרקעות באזורים השונים של הארץ ויכולה לשמש לצרכים כלליים שונים: קביעת מידת חדירה של מי הגשמים וסכנת ההמלחה של מי התהום, ביטוי תפוצת חומרי האב או להוות בסיס למחקרים גיאומורפולוגיים וגיאולוגיים כללים.
985|special-education-kindergartensmaaleadumim|dataset|2023-03-21|רשימת גני ילדים חינוך מיוחד|maaleedumim|No|Year|1|5|--|mokdan@mam.org.il|עיריית מעלה אדומים|other-open|Other (Open)|רשימת גני ילדים, חינוך מיוחד במעלה אדומים
986|special_populations|dataset|2023-03-21|הטבה במים לאוכלוסיות מיוחדות|water_authority|No|NotConstant|1|3|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|other-open|Other (Open)|משרדי הממשלה ומוסדות ציבוריים המבקשים הטבה במים לזכאים מטעמם
987|species|dataset|2023-03-21|רשימת הזנים המורשים למכירה|volcaniagri|No|NA|1|3|--|avishe@volcani.agri.gov.il|מינהל המחקר החקלאי - מרכז וולקני|||רשימת הזנים המורשים למכירה על-פי חוק הזרעים , תשט"ז 1956
988|sport-br7|dataset|2024-04-14|מתקני ספורט בבאר-שבע|beer-sheva|No|Year|15|1|--|nati@br7.org.il|עיריית באר שבע|other-open|אחר (פתוח)|סימון נקודתי של מתקנים המשמשים לצרכי ספורט בעיר - מגרשי ספורט, אולמות, מתקני כושר ועוד. עבור חלק מהמתקנים, קיים מידע כגון גורם אחראי, נגישות, האם קיימת חנייה, מצב תאורה, האם קיים גידור, שנת הקמה, האם נדרש תיאום מראש או פתוח באופן קבוע ועוד.
989|spring_discharge|dataset|2024-04-08|מעיינות - ספיקה מדודה|water_authority|No|Year|1|7|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|other-open|אחר (פתוח)|מאגר מידע של נתוני ספיקות במעיינות הנמדדים ע"י השירות ההידרולוגי.ספיקה היא כמות המים (ליטר) שעוברת ביחידת הזמן (שניה) דרך חתך מדידה.
990|spring_monthly_volume|dataset|2024-02-02|מעיינות - נפחים חודשיים|water_authority|No|Year|1|7|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|other-open|Other (Open)|נפחים חודשיים של שפיעת מעיינות הנמדדים על ידי השירות ההידרולוגי
991|spring_quality|dataset|2024-10-01|מדידות איכות במעיינות|water_authority|No|Year|1|10|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|cc-by|Creative Commons Attribution|מאגר המידע מכיל נתוני איכות מים במעיינות אשר נדגמים על ידי השירות ההידרולוגי.
992|springs|dataset|2024-01-01|דוח קטלוג מעיינות|water_authority|No|Year|1|5|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|cc-by|Creative Commons Attribution|רשימת המעיינות בישראל הנמדדים על ידי השירות ההידרולוגי
993|spring_yearly_volume|dataset|2024-03-01|מעיינות - נפחים שנתיים|water_authority|No|Year|1|7|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|other-open|Other (Open)|נפחים שנתיים של שפיעת מעיינות הנמדדים על ידי השירות ההידרולוגי.
994|staj|dataset|2023-03-21|נתוני הגרלות סטאזרים לרפואה|ministry-health|No|NA|1|4|--|dor.chen@health.gov.il|משרד הבריאות|cc-by|Creative Commons Attribution|הסטאז'רים לרפואה מהווים את דור העתיד של הרפואה בישראל והם משולבים במהלך שנת הסטאז', באמצעות הגרלה, בהתאם לעדיפויותיהם, בבתי החולים השונים בישראל.המועמדים מדרגים את 25 בתי החולים מעדיפות ראשונה 1 ועד 25. זוגות יכולים לבקש שיבוץ משותף.המועמדים משובצים על פי מקומות פנויים והעדפות.חטיבת הרפואה במשרד הבריאות אחראי על ביצוע ההגרלה ושיבוץ הסטאז'רים לרפואה, בוגרי לימודים בארץ ובחו"ל, במוסדות הרפואיים בישראל. תהליכי הגשת הבקשות על פי העדפותיו של כל סטאז'ר וההגרלה מבוצעים באופן ממוחשב החל ממרץ 2015.
995|startups-br7|dataset|2024-04-14|סטארט-אפים מהדרום 2017|beer-sheva|No|NotConstant|4|1|--|nati@br7.org.il|עיריית באר שבע|other-open|אחר (פתוח)|שם חברת הסטארטאפ, תיאור, תחום עיסוק, מיקום, תאריך הקמה, אתר אינטרנט וקישור לסרטון ביוטיוב. המאגר נוצר ע"י קהילת Tech7 והמידע הקיים בו הינו באחריותם.
996|stat2017|dataset|2023-03-21|דו"ח שנתי 2017|eca|No|NA|23|2|--|datagov@eca.gov.il|רשות האכיפה והגבייה|cc-by|Creative Commons Attribution|דו"ח נתונים שנתיים 2017
