n|rsc|name|tag|tagId
918|tmm|iplan|תכנון|--
918|tmm|iplan|תכניות מתאר מחוזיות|--
918|tmm|iplan|תכנית|--
918|tmm|iplan|תכנית מתאר|--
918|tmm|iplan|תכנית מתאר מחוזית|--
918|tmm|iplan|תממ|--
920|tochniyot|ministry_of_education|חינוך|--
921|tour-operator|ministry_of_tourism|מארגנים|--
921|tour-operator|ministry_of_tourism|משרד התיירות|--
921|tour-operator|ministry_of_tourism|תיירות|--
922|tovin|ministry_of_justice|מנהל הטובין|--
922|tovin|ministry_of_justice|משרד המשפטים|--
922|tovin|ministry_of_justice|סימני מסחר|--
923|tqar|ministry_of_transport|מבחן נהיגה עיוני|--
923|tqar|ministry_of_transport|משרד התחבורה|--
923|tqar|ministry_of_transport|שאלות תאוריה|--
924|tqen|ministry_of_transport|מבחן נהיגה עיוני|--
924|tqen|ministry_of_transport|משרד התחבורה|--
924|tqen|ministry_of_transport|שאלות תאוריה|--
925|tqes|ministry_of_transport|מבחן נהיגה עיוני|--
925|tqes|ministry_of_transport|משרד התחבורה|--
925|tqes|ministry_of_transport|שאלות תאוריה|--
926|tqfr|ministry_of_transport|מבחן נהיגה עיוני|--
926|tqfr|ministry_of_transport|משרד התחבורה|--
926|tqfr|ministry_of_transport|שאלות תאוריה|--
927|tqhe|ministry_of_transport|מבחן נהיגה עיוני|--
927|tqhe|ministry_of_transport|משרד התחבורה|--
927|tqhe|ministry_of_transport|עיוני|--
927|tqhe|ministry_of_transport|שאלות תאוריה|--
927|tqhe|ministry_of_transport|תיאוריה|--
928|tq_he_a3|ministry_of_transport|מבחן נהיגה עיוני|--
928|tq_he_a3|ministry_of_transport|משרד התחבורה|--
928|tq_he_a3|ministry_of_transport|שאלות תאוריה|--
929|tqru|ministry_of_transport|מבחן נהיגה עיוני|--
929|tqru|ministry_of_transport|משרד התחבורה|--
929|tqru|ministry_of_transport|שאלות תאוריה|--
931|traffic_authority|ministry_of_transport|בטיחות בדרכים|--
931|traffic_authority|ministry_of_transport|זכות דרך|--
931|traffic_authority|ministry_of_transport|חצב|--
931|traffic_authority|ministry_of_transport|משרד התחבורה|--
931|traffic_authority|ministry_of_transport|רשות תמרור מקומית|--
932|traffic-counts|lamas|הלשכה המרכזית לסטטיסטיקה|--
932|traffic-counts|lamas|ספירות תנועה|--
932|traffic-counts|lamas|תחבורה|--
933|traffic_light_junction|ministry_of_transport|gis|--
933|traffic_light_junction|ministry_of_transport|חצב|--
933|traffic_light_junction|ministry_of_transport|ממג|--
933|traffic_light_junction|ministry_of_transport|מרומזרים|--
933|traffic_light_junction|ministry_of_transport|צמתים|--
933|traffic_light_junction|ministry_of_transport|רמזורים|--
934|trainerarchitecture|labor|ארכיטקטורה|--
935|trainercivilengineering|labor|הנדסה אזרחית|--
935|trainercivilengineering|labor|מאמנים|--
936|training-courses|ministry_of_tourism|מורי דרך|--
936|training-courses|ministry_of_tourism|משרד התיירות|--
936|training-courses|ministry_of_tourism|תיירות|--
937|train_safety|ministry_of_transport|בטיחות|--
938|train_station|ministry_of_transport|משרד התחבורה|--
938|train_station|ministry_of_transport|רכבת|--
938|train_station|ministry_of_transport|תחבורה ציבורית|--
939|train_trip|ministry_of_transport|משרד התחבורה|--
939|train_trip|ministry_of_transport|רכבת|--
939|train_trip|ministry_of_transport|תחבורה ציבורית|--
940|transfer_bank|cma|רשות שוק ההון|--
941|travelwarnings|gov-il|אזהרות מסע|--
941|travelwarnings|gov-il|מטה לביטחון לאומי|--
941|travelwarnings|gov-il|מסע|--
941|travelwarnings|gov-il|משרד הבריאות|--
941|travelwarnings|gov-il|משרד החוץ|--
942|treated_waste_cons|water_authority|water|--
942|treated_waste_cons|water_authority|טיפול בשפכים|--
942|treated_waste_cons|water_authority|מטש|--
942|treated_waste_cons|water_authority|מים|--
942|treated_waste_cons|water_authority|קולחין|--
942|treated_waste_cons|water_authority|רשות המים|--
943|tripscelular_1819|ministry_of_transport|מידע סלולרי|--
943|tripscelular_1819|ministry_of_transport|משרד התחבורה|--
943|tripscelular_1819|ministry_of_transport|סקר נסיעות|--
943|tripscelular_1819|ministry_of_transport|תכנון תחבורה|--
944|truck_survey_2017|ministry_of_transport|ארצי|--
944|truck_survey_2017|ministry_of_transport|מצב קיים|--
944|truck_survey_2017|ministry_of_transport|משאיות|--
944|truck_survey_2017|ministry_of_transport|משרד התחבורה|--
944|truck_survey_2017|ministry_of_transport|תנועה מסחרית|--
945|ttl_transport|ministry_of_transport|GIS|--
945|ttl_transport|ministry_of_transport|ממג|--
945|ttl_transport|ministry_of_transport|תחבורה|--
945|ttl_transport|ministry_of_transport|תכנית תשתית לאומית|--
945|ttl_transport|ministry_of_transport|תתל|--
946|tunnels|ministry_of_transport|GIS|--
946|tunnels|ministry_of_transport|חצב|--
946|tunnels|ministry_of_transport|כבישים|--
946|tunnels|ministry_of_transport|ממג|--
946|tunnels|ministry_of_transport|מנהרות|--
946|tunnels|ministry_of_transport|רכבת|--
946|tunnels|ministry_of_transport|רכבת כבדה|--
949|undergroundcarparksmaaleadumim|maaleedumim|אזורי תעשייה|--
949|undergroundcarparksmaaleadumim|maaleedumim|חניה|--
949|undergroundcarparksmaaleadumim|maaleedumim|חניון|--
949|undergroundcarparksmaaleadumim|maaleedumim|נגישות|--
949|undergroundcarparksmaaleadumim|maaleedumim|רכב|--
949|undergroundcarparksmaaleadumim|maaleedumim|תחבורה|--
950|universities|israel_mapping_center|המרכז למיפוי ישראל|--
950|universities|israel_mapping_center|חינוך ותרבות|--
951|vaadatezvonot|ministry_of_justice|וועדת העזבונות|--
951|vaadatezvonot|ministry_of_justice|משרד המשפטים|--
952|vaccines-abroad-price-list|ministry-health|בריאות|--
952|vaccines-abroad-price-list|ministry-health|בריאות ורווחה|--
952|vaccines-abroad-price-list|ministry-health|חיסונים|--
952|vaccines-abroad-price-list|ministry-health|מחירונים|--
952|vaccines-abroad-price-list|ministry-health|משרד הבריאות|--
954|valkachshap|iplan|אכרזה|--
954|valkachshap|iplan|אכרזות|--
954|valkachshap|iplan|הכרזה|--
954|valkachshap|iplan|הכרזות|--
954|valkachshap|iplan|ולקח|--
954|valkachshap|iplan|ולקחשפ|--
954|valkachshap|iplan|חקלאות|--
954|valkachshap|iplan|מוכרז|--
954|valkachshap|iplan|מינהל התכנון|--
954|valkachshap|iplan|קרקע חקלאית|--
954|valkachshap|iplan|שטח פתוח|--
954|valkachshap|iplan|שטחים פתוחים|--
954|valkachshap|iplan|תכנון|--
955|vatikim|socialequality|וותיקים|--
955|vatikim|socialequality|ותיקים|--
955|vatikim|socialequality|פעילויות|--
955|vatikim|socialequality|קול|--
955|vatikim|socialequality|קול קורא|--
955|vatikim|socialequality|קול קורא - וותיקים|--
955|vatikim|socialequality|קול קורא - ותיקים|--
955|vatikim|socialequality|קול קורא וותיקים|--
955|vatikim|socialequality|קול קורא ותיקים|--
955|vatikim|socialequality|קורא|--
955|vatikim|socialequality|רשויות|--
955|vatikim|socialequality|שינויים בתקציב|--
956|vatmal|iplan|service|--
956|vatmal|iplan|אכרזה|--
956|vatmal|iplan|אפליקציה|--
956|vatmal|iplan|הכרזה|--
956|vatmal|iplan|ותמל|--
956|vatmal|iplan|מוכרזים|--
956|vatmal|iplan|מינהל התכנון|--
956|vatmal|iplan|מתחם|--
956|vatmal|iplan|מתחמים מועדפים לדיור|--
956|vatmal|iplan|סרביס|--
956|vatmal|iplan|תכנון|--
957|vat-refund-stores|ministry_of_tourism|מעמ|--
957|vat-refund-stores|ministry_of_tourism|משרד התיירות|--
957|vat-refund-stores|ministry_of_tourism|עסקים|--
957|vat-refund-stores|ministry_of_tourism|תיירות|--
958|vehicle_counts|ministry_of_transport|משרד התחבורה|--
958|vehicle_counts|ministry_of_transport|נפחי תנועה|--
958|vehicle_counts|ministry_of_transport|סווג כלי רכב|--
958|vehicle_counts|ministry_of_transport|ספירות תנועה|--
959|vehicles_filters_reduce_emissions|ministry_of_transport|כלי רכב|--
959|vehicles_filters_reduce_emissions|ministry_of_transport|משרד התחבורה|--
959|vehicles_filters_reduce_emissions|ministry_of_transport|רכב|--
959|vehicles_filters_reduce_emissions|ministry_of_transport|תחבורה|--
961|veterinary_chemical_preparations|ministry_of_agriculture|בעלי חיים|--
961|veterinary_chemical_preparations|ministry_of_agriculture|וטרינרים|--
961|veterinary_chemical_preparations|ministry_of_agriculture|חומרי הדברה|--
962|vod|ministry_of_tourism|משרד התיירות|--
962|vod|ministry_of_tourism|תיירות|--
963|vor|ministry_of_transport|GIS|--
963|vor|ministry_of_transport|VOR|--
963|vor|ministry_of_transport|חצב|--
963|vor|ministry_of_transport|ממג|--
963|vor|ministry_of_transport|מתקני עזר לניווט|--
963|vor|ministry_of_transport|תעופה אזרחית|--
964|vote|knesset|הכנסת|--
964|vote|knesset|הצבעות|--
964|vote|knesset|חברי כנסת|--
964|vote|knesset|מליאה|--
964|vote|knesset|משפט|--
965|votes-knesset|central-election-committee|ועדת הבחירות|--
966|votingboxes|isa|אוצר וכלכלה|--
966|votingboxes|isa|בורסה|--
966|votingboxes|isa|ההצבעה האלקטרונית|--
966|votingboxes|isa|רשות ניירות ערך|--
966|votingboxes|isa|רשימת אסיפות ציבוריות|--
967|voting-polls|population_authority|אוכלוסיה|--
967|voting-polls|population_authority|בחירות|--
967|voting-polls|population_authority|קלפי|--
967|voting-polls|population_authority|קלפיות|--
968|wages-and-labor-income-by-locality|social_security|אוכלוסיה|--
968|wages-and-labor-income-by-locality|social_security|אוצר וכלכלה|--
968|wages-and-labor-income-by-locality|social_security|הכנסות|--
968|wages-and-labor-income-by-locality|social_security|יישוב|--
968|wages-and-labor-income-by-locality|social_security|שכר|--
969|wages-and-labor-income-by-locality2013|social_security|אוכלוסיה|--
969|wages-and-labor-income-by-locality2013|social_security|אוצר וכלכלה|--
969|wages-and-labor-income-by-locality2013|social_security|הכנסות|--
969|wages-and-labor-income-by-locality2013|social_security|יישוב|--
969|wages-and-labor-income-by-locality2013|social_security|שכר|--
970|waste-information-system|ministry_of_the_environment|JSON|--
970|waste-information-system|ministry_of_the_environment|אתר הטמנה|--
970|waste-information-system|ministry_of_the_environment|דיווח|--
970|waste-information-system|ministry_of_the_environment|הגנת הסביבה|--
970|waste-information-system|ministry_of_the_environment|הטמנה|--
970|waste-information-system|ministry_of_the_environment|ממפ|--
970|waste-information-system|ministry_of_the_environment|מערכת מידע פסולת|--
970|waste-information-system|ministry_of_the_environment|סביבה|--
970|waste-information-system|ministry_of_the_environment|פסולת|--
970|waste-information-system|ministry_of_the_environment|שידור|--
970|waste-information-system|ministry_of_the_environment|שקילה|--
970|waste-information-system|ministry_of_the_environment|שקילות|--
970|waste-information-system|ministry_of_the_environment|שקילת|--
970|waste-information-system|ministry_of_the_environment|תחנת מעבר|--
971|water-and-food-fabs-lists|ministry-health|איכות מזון|--
971|water-and-food-fabs-lists|ministry-health|מעבדות|--
971|water-and-food-fabs-lists|ministry-health|מעבדות מזון|--
971|water-and-food-fabs-lists|ministry-health|מעבדות מים|--
972|water-efficient-plants|ministry_of_agriculture|אנרגיה ומים|--
972|water-efficient-plants|ministry_of_agriculture|גינון|--
972|water-efficient-plants|ministry_of_agriculture|גני נוי|--
972|water-efficient-plants|ministry_of_agriculture|השקייה|--
972|water-efficient-plants|ministry_of_agriculture|חיסכון במים|--
972|water-efficient-plants|ministry_of_agriculture|חקלאות|--
972|water-efficient-plants|ministry_of_agriculture|סביבה|--
972|water-efficient-plants|ministry_of_agriculture|צמחים|--
973|water_factory|water_authority|water|--
973|water_factory|water_authority|מים|--
973|water_factory|water_authority|מכון מים|--
973|water_factory|water_authority|רשות המים|--
974|wide-approval|ministry_of_the_environment|טיפול בפסולת|--
974|wide-approval|ministry_of_the_environment|מפעלים|--
974|wide-approval|ministry_of_the_environment|סביבה|--
974|wide-approval|ministry_of_the_environment|פסולת|--
974|wide-approval|ministry_of_the_environment|תעשיה|--
975|workplan|ministry_of_transport|2019|--
975|workplan|ministry_of_transport|GIS|--
975|workplan|ministry_of_transport|חומש|--
975|workplan|ministry_of_transport|חצב|--
975|workplan|ministry_of_transport|ממג|--
975|workplan|ministry_of_transport|פרויקטים|--
975|workplan|ministry_of_transport|תכנית עבודה|--
975|workplan|ministry_of_transport|תשתיות|--
976|world-environmental-days|ministry_of_the_environment|אוכלוסייה|--
976|world-environmental-days|ministry_of_the_environment|אוקיינוסים|--
976|world-environmental-days|ministry_of_the_environment|אנרגייה|--
976|world-environmental-days|ministry_of_the_environment|אקלים|--
976|world-environmental-days|ministry_of_the_environment|אתרי פסולת|--
976|world-environmental-days|ministry_of_the_environment|האו''ם|--
976|world-environmental-days|ministry_of_the_environment|חיות בר|--
976|world-environmental-days|ministry_of_the_environment|טיפול בפסולת|--
976|world-environmental-days|ministry_of_the_environment|ייעודי קרקע|--
976|world-environmental-days|ministry_of_the_environment|כדור הארץ|--
976|world-environmental-days|ministry_of_the_environment|מגוון ביולוגי|--
976|world-environmental-days|ministry_of_the_environment|מים|--
976|world-environmental-days|ministry_of_the_environment|מערכת מידע פסולת|--
976|world-environmental-days|ministry_of_the_environment|סביבה|--
976|world-environmental-days|ministry_of_the_environment|פיתוח בר קיימה|--
976|world-environmental-days|ministry_of_the_environment|פסולת|--
