n|name|type|date|title|org|geo|freq|resources|tags|author|email|orgh|licID|lictitle|notes
1094|tma_3_points|dataset|2024-08-01|תמ"א 3 - מחלפים|ministry_of_transport|No|NotConstant|4|7|--|pinusi@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|קומפילציית דרכים, ישויות נקודתיות
1095|tma_42|dataset|2024-08-01|תמ"א 42|ministry_of_transport|No|NotConstant|36|5|--|GOLDO@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|תמ"א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית
1096|tmm|dataset|2023-03-21|תכניות מתאר מחוזיות|iplan|No|NA|1|11|--|it-tichnun@iplan.gov.il|מינהל התכנון |cc-by|Creative Commons Attribution|תכניות המתאר המחוזיות הן החוליה המקשרת בין התכנון הארצי לבין התכנון המקומי. מטרתן לקבוע את מדיניות התכנון המרחבית המשלבת בנושאים שיש בהן חשיבות כללית למחוז ובכלל זה קביעת שטחי הפיתוח העירוניים, אזורי התעסוקה האזוריים ושטחים פתוחים לסוגיהם. תכניות אלה מנחות את הכנת תכניות מקומיות וקובעות את הפרטים הדרושים לביצוען של תכניות המתאר הארציות במחוז שבו הן חלות.       תכניות המתאר המחוזיות נחלקות לשלושה סוגים:  א.  תכניות המתאר המחוזיות הכוללות לכל אחד מששת מחוזות מדינת ישראל (ירושלים, צפון, מרכז, דרום, תל-אביב וחיפה).  ב.  תכניות מתאר מחוזיות חלקיות לנושאים בעלי חשיבות אזורית, כגון: אזורי פיתוח מטרופולינים, פארקים מטרופולינים, אזורי נחל וסביבותיו וכד'.  ג.  תכניות מחוזיות נקודתיות לעדכונים פרטניים.
1097|tmt|dataset|2023-03-21|תצלום אויר 2015 2 מטר - גליון תל מלחתה|israel_mapping_center|No|NA|1|0|--|yaron@mapi.gov.il|המרכז למיפוי ישראל|||1.תאריך עדכון: 01/11/17 2.השימוש בנתונים באחריות המשתמש בלבד.3.הנתונים מתעדכנים מעת לעת, ולכן בדיקת עדכניותם היא באחריות המשתמש.
1098|toanim|dataset|2025-04-24|רשימת טוענים רבניים|rabinical_court|No|NotConstant|1|1|--|uri@rbc.gov.il|בתי הדין הרבניים|other-open|Other (Open)|רשימת טוענים רבניים
1099|tochniyot|dataset|2023-03-21|מאגר תוכניות חינוכיות|ministry_of_education|No|NA|1|1|--|davide@education.gov.il|משרד החינוך|||מאגר תוכניות חינוכיות
1100|tourism1617|dataset|2023-03-21|סקר הרגלי נסיעה של תיירים 2016-2017|ministry_of_transport|No|NoUpdate|1|2|--|geo@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|סקר הרגלי נסיעה של תיירי חו"ל נערך בין השנים 2017-2016 ביוזמת צוות תכנית אב לתחבורה בשיתוף עם פרופ' נועם שובל מהמחלקה לגאוגרפיה באוניברסיטה העברית בירושלים. הסקר התבצע באמצעות תשאולים פרונטליים שביצעו הסוקרים עם התיירים המגיעים לארץ ובאמצעות מדידת תנועות התיירים בעזרת מכשירי מדידה מתקדמים מבוססי GPS .  הנתונים שנאספו סונכרנו בזמן אמת למערכת ייעודית שנבנתה עבור סקרי הרגלי נסיעה. בנוסף, הסוקרים ביצעו בקרה בזמן אמת על הנתונים, הם פענחו וסיווגו את מיקומי התיירים ואת תנועותיהם במהלך שהותם בארץ וקיימו קשר ישיר עמם ועם מדריכי הקבוצות המאורגנות כדי לאמת את המידע ולהשלים נתונים חסרים.
1101|tovin|dataset|2025-12-05|מנהל הטובין|ministry_of_justice|No|Day|2|3|--|datagov_support@justice.gov.il|משרד המשפטים|cc-by|Creative Commons Attribution|מאגר עזר ליצירת רשימת סחורות /שירותים לפי סיווג "ניצה" בהגשת בקשה לרישום סימן מסחר .
1102|tozeret|dataset|2025-12-05|תוצרים של כלי הרכב הפעילים|ministry_of_transport|No|Day|1|3|--|bidata@mot.gov.il|משרד התחבורה והבטיחות בדרכים|other-open|אחר (פתוח)|המאגר מציג נתונים אודות התוצרים של כל סוגי כלי הרכב הפעילים: קוד תוצר, שם תוצר, שם תוצר ללא מדינת תוצר, מדינת תוצר.
1103|tqar|dataset|2025-09-28|بنك أسئلة امتحان السياقة النظري|ministry_of_transport|No|NoUpdate|2|3|--|tdata@mot.gov.il|משרד התחבורה והבטיחות בדרכים|other-open|אחר (פתוח)|تنشر وزارة المواصلات والأمان على الطرق البنك الكامل للأسئلة والإجابات التي سوف تمتحن/ي فيها في امتحان السياقة النظري المحوسب
1104|tqar_a3|dataset|2024-11-27|بنك الأسئلة والأجوبة الرسمي للاختبار النظري المخصص لراكبي الدراجات الكهربائية (A3)|ministry_of_transport|No|NoUpdate|1|3|--|bidata@mot.gov.il|משרד התחבורה והבטיחות בדרכים|other-open|Other (Open)|עדכון 04.09.2024
1105|tqen|dataset|2023-03-21|The complete pool of questions and answers for the computerized driving theory test|ministry_of_transport|No|NA|2|3|--|tdata@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|The MOT's complete official Driving Theory Test Q&A Bank from which the actual test questions are chosen.
1106|tqes|dataset|2023-03-21|Banco de preguntas del examen teórico a tomarse en el Ministerio de Transporte para y renovar licencias de conducción|ministry_of_transport|No|NA|2|3|--||משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|El banco de preguntas oficial del Ministerio de Transporte y Seguridad Vial fue construida para los examinados del examen teórico computarizado para las distintas categorías de permiso de conducción en Israel.
1107|tqfr|dataset|2023-03-21|Questions et réponses de l'examen de conduite théorique informatisé|ministry_of_transport|No|NA|2|3|--|tdata@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|Le Ministère des Transports et de la Sécurité Routière publie la liste complète des questions et des réponses pour lesquelles vous serez testé dans un examen de conduite théorique informatisé.
1108|tqhe|dataset|2023-03-21|מאגר השאלות והתשובות הרשמי למבחן נהיגה עיוני ממוחשב|ministry_of_transport|No|NA|2|5|--|tdata@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|המאגר הרשמי של השאלות והתשובות עליהן תבחנו במבחן הנהיגה העיוני הממוחשב.
1109|tq_he_a3|dataset|2024-11-28|מאגר השאלות והתשובות למבחן עיוני ייעודי לרוכבי אופניים חשמליים A3|ministry_of_transport|No|NotConstant|2|3|--|tdata@mot.gov.il|משרד התחבורה והבטיחות בדרכים|other-open|Other (Open)|מאגר השאלות והתשובות הרשמי למבחן עיוני ייעודי לרוכבי אופניים חשמליים (A3)
1110|tqru|dataset|2023-03-21|Вопросы и ответы квалификационного экзамена на знание Правил Дорожного Движения|ministry_of_transport|No|NA|2|3|--|tdata@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|Официальная публикация вопросника квалификационного экзамена по теории правил дорожного движения.
1111|trademarks_nice|dataset|2025-12-06|סימני מסחר - סיווגים|ministry_of_justice|No|Day|3|0|--|datagov_support@justice.gov.il|משרד המשפטים|other-open|אחר (פתוח)|המאגר מכיל סיווגים של סימני מסחר
1112|traffic_authority|dataset|2023-03-21|רשימת רשויות תמרור מקומיות|ministry_of_transport|No|NotConstant|1|5|--|GOLDO@MOT.GOV.IL|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|רשימה של כלל רשויות התמרור המקומיות שלהן הונעקה סמכות מרשות התמרור המרכזית, משרד התחבורה.הרשימה מכילה את כלל רשויות התמרור המקומיות שאינם רשות מוניציפלית ולכל רשות מגדירה הרשימה קוד חד ערכי יחודי שאינו משתנה גם במצב של שינוי שם הרשות.
1113|traffic-counts|dataset|2023-03-21|ספירות תנועה 2018|lamas|No|Year|1|3|--|sarip@cbs.gov.il|הלשכה המרכזית לסטטיסטיקה|cc-by|Creative Commons Attribution|"סקר ספירות תנועה" מסוג Public Use File) PUF) מיועד לשימוש הציבור ונועד לספק מידע עדכני אודות ספירות תנועה שבוצעו על ידי הלמ"ס. המוצר כולל: א. קובץ נתונים מפורטים של ספירות תנועה משנת 2018ב. קובץ תיאור הקטעים. המוצר מופץ בכפוף לרשיון שימוש PUF בלבד
1114|traffic_light_junction|dataset|2024-04-17|צמתים מרומזרים|ministry_of_transport|No|NotConstant|4|6|--|pinusi@mot.gov.il|משרד התחבורה והבטיחות בדרכים|other-open|Other (Open)|השכבה מציגה צמתים בהם מוצבים רמזורים
1115|training-centers|dataset|2025-11-04|מרכזי הכשרה|labor|No|NotConstant|1|3|--|digital@labor.gov.il|משרד העבודה|other-open|אחר (פתוח)|מרכזי הכשרה
1116|training-courses|dataset|2025-12-03|השתלמויות למורי דרך|ministry_of_tourism|No|NotConstant|7|3|--|webmaster@tourism.gov.il|משרד התיירות|other-open|אחר (פתוח)|מורי דרך מחויבים בביצוע שתי השתלמויות, במהלך שנתיים, לשם חידוש רישיונם בהתאם להנחיות הממונה, כמוגדר בתקנות. עד לחודש יולי 2020 סיפק המשרד בעצמו את ההשתלמויות והחל מחודש זה שונתה השיטה ולמורי הדרך הוצעה תכנית השתלמויות שבוצעה ותופעלה על ידי מארגני השתלמויות חיצוניים, בהתאם לתנאים שנקבעו על ידי המשרד בקול קורא.
1117|train_safety|dataset|2025-12-06|בטיחות ברכבת|ministry_of_transport|No|Day|2|4|--|bidata@mot.gov.il|משרד התחבורה והבטיחות בדרכים|other-open|אחר (פתוח)|מאגר זה מציג את האירועים הבטיחותיים ברכבת. הנתונים יתעדכנו אחת לשנה עם הנתונים הבאים: שנה, סיווג ראשי של אירוע, כמות אירועים.
1118|train_station|dataset|2025-12-06|רכבת לו"ז|ministry_of_transport|No|Day|1|3|--|bidata@mot.gov.il|משרד התחבורה והבטיחות בדרכים|other-open|אחר (פתוח)|מאגר זה מציג את הדיוק של הרכבת ביחס לתכנון בכל התחנות ובכלל הנסיעות ברכבת הארצית בתחבורה הציבורית. הקובץ יתעדכן אחת לחודש עם הנתונים הבאים: שנה, חודש, שם תחנה, דיוק סטטוס (תקין, איחור, הקדמה), כמות לסטטוס.--- כרגע אין צפי לקבלת נתונים ---
1119|train_trip|dataset|2025-12-06|רכבת תכנון מול ביצוע|ministry_of_transport|No|Day|2|3|--|rapha@mot.gov.il|משרד התחבורה והבטיחות בדרכים|other-open|אחר (פתוח)|מאגר זה מציג את התכנון של הנסיעות, ביצוען ואחוזי הביצוע של הרכבת הארצית בתחבורה הציבורית. הקובץ יתעדכן אחת לחודש עם הנתונים הבאים: שנה, חודש, מספר רכבת, תחנת מוצא, תחנת יעד, סה"כ נסיעות רישוי, נסיעות רישוי בלבד (ללא ביצוע), נסיעות ביצוע בלבד (ללא רישוי), אחוז ביצוע.--- כרגע אין צפי לקבלת נתונים ---
1120|transfer_bank|dataset|2025-12-05|פרטי קופות לצורך העברת כספים בין גופים מוסדיים|cma|No|Day|1|1|--|batsheva@mof.gov.il|רשות שוק ההון, ביטוח וחיסכון|other-open|אחר (פתוח)|פרטי קופות לצורך העברת כספים בין גופים מוסדיים
